timestamp,open,high,low,close,volume
1970-01-01 00:28:56.553600,94717.6,94741.0,94350.4,94595.3,33.48563422
1970-01-01 00:28:56.557200,94595.4,94692.9,94220.1,94428.6,35.6867272
1970-01-01 00:28:56.560800,94428.9,94494.6,94176.8,94417.9,40.36985176
1970-01-01 00:28:56.564400,94417.9,94428.0,94099.0,94197.6,38.76915618
1970-01-01 00:28:56.568000,94197.6,94309.6,93854.4,94065.3,68.58456462
1970-01-01 00:28:56.571600,94065.3,94387.3,94015.9,94368.5,86.27137609
1970-01-01 00:28:56.575200,94366.7,94441.7,94208.9,94212.0,24.37787215
1970-01-01 00:28:56.578800,94212.0,94332.4,94151.3,94249.1,24.76739063
1970-01-01 00:28:56.582400,94250.2,94408.3,94045.3,94081.5,39.02112032
1970-01-01 00:28:56.586000,94081.6,94339.2,94070.0,94339.2,18.98311302
1970-01-01 00:28:56.589600,94339.2,94528.2,94302.5,94488.5,37.50825525
1970-01-01 00:28:56.593200,94488.6,94788.9,94454.6,94624.9,39.12810412
1970-01-01 00:28:56.596800,94625.0,94653.2,94523.1,94545.4,25.77799777
1970-01-01 00:28:56.600400,94545.5,94605.9,94338.2,94390.2,29.53497848
1970-01-01 00:28:56.604000,94390.3,94637.2,94302.9,94614.3,21.82533165
1970-01-01 00:28:56.607600,94608.3,94655.2,94378.3,94414.6,26.26850399
1970-01-01 00:28:56.611200,94414.7,94723.8,94310.3,94451.4,26.90623817
1970-01-01 00:28:56.614800,94451.5,94451.5,93978.3,94158.2,55.35691931
1970-01-01 00:28:56.618400,94158.2,94301.7,94112.0,94287.1,35.88263267
1970-01-01 00:28:56.622000,94285.7,94337.4,94078.2,94240.5,27.3614437
1970-01-01 00:28:56.625600,94240.5,94666.0,94188.2,94590.5,25.02720543
1970-01-01 00:28:56.629200,94590.5,95031.9,94564.2,94943.8,39.77150113
1970-01-01 00:28:56.632800,94943.8,95000.0,94564.3,94581.4,33.10035435
1970-01-01 00:28:56.636400,94579.7,94757.3,94539.7,94606.5,24.2973108
1970-01-01 00:28:56.640000,94606.5,94663.1,94422.8,94451.3,27.29443167
1970-01-01 00:28:56.643600,94451.4,94583.5,94294.8,94579.1,22.74779092
1970-01-01 00:28:56.647200,94579.1,94669.9,94473.0,94621.6,21.55314151
1970-01-01 00:28:56.650800,94621.7,94694.1,94415.3,94624.0,14.27083938
1970-01-01 00:28:56.654400,94624.1,94649.9,94497.7,94582.9,16.20388935
1970-01-01 00:28:56.658000,94583.0,94630.0,94491.1,94566.3,7.6244597
1970-01-01 00:28:56.661600,94566.4,94618.8,94359.5,94371.3,19.87237497
1970-01-01 00:28:56.665200,94371.4,94443.8,94272.4,94323.7,16.00594654
1970-01-01 00:28:56.668800,94323.7,94391.3,94121.0,94170.6,32.39049843
1970-01-01 00:28:56.672400,94171.4,94231.2,93711.7,93907.2,39.33603388
1970-01-01 00:28:56.676000,93907.2,94055.8,93833.3,94005.9,24.61362899
1970-01-01 00:28:56.679600,94006.0,94349.6,94004.2,94247.0,36.933456
1970-01-01 00:28:56.683200,94247.1,94600.0,94162.6,94324.8,38.08675308
1970-01-01 00:28:56.686800,94324.8,94724.7,94293.1,94660.0,50.93001457
1970-01-01 00:28:56.690400,94660.0,94979.1,94660.0,94803.0,68.24562315005362
1970-01-01 00:28:56.694000,94803.0,95446.7,94670.9,95071.5,79.15899804
1970-01-01 00:28:56.697600,95071.6,95133.9,94800.0,95045.5,35.01648455
1970-01-01 00:28:56.701200,95045.6,95266.4,94975.3,95138.1,43.11706767
1970-01-01 00:28:56.704800,95136.3,95308.8,94910.1,94996.1,25.35362776
1970-01-01 00:28:56.708400,94996.1,95055.7,94572.0,94650.1,41.4355571
1970-01-01 00:28:56.712000,94650.2,94801.2,94596.7,94687.4,30.1075016
1970-01-01 00:28:56.715600,94687.4,94724.3,94300.0,94357.5,37.19508714
1970-01-01 00:28:56.719200,94351.8,94361.0,93800.0,93950.8,70.60658816
1970-01-01 00:28:56.722800,93950.9,94563.3,93950.9,94539.8,39.50314055
1970-01-01 00:28:56.726400,94539.7,95937.9,94449.8,95325.0,117.6916199
1970-01-01 00:28:56.730000,95325.0,95393.1,94088.1,94242.9,105.80626247
1970-01-01 00:28:56.733600,94217.9,94506.7,93912.5,94214.6,73.22338738
1970-01-01 00:28:56.737200,94214.6,94413.5,93974.8,94269.2,48.91702748
1970-01-01 00:28:56.740800,94269.2,94920.5,94196.3,94500.8,67.26547324
1970-01-01 00:28:56.744400,94500.8,94544.4,94054.1,94173.6,34.06323738
1970-01-01 00:28:56.748000,94173.6,94339.4,93277.3,93631.4,112.36013372
1970-01-01 00:28:56.751600,93631.3,93947.0,93468.7,93598.3,91.34965616
1970-01-01 00:28:56.755200,93598.3,93663.0,92908.5,93050.3,107.80399715
1970-01-01 00:28:56.758800,93050.4,93197.7,92650.0,92848.3,95.6432364
1970-01-01 00:28:56.762400,92842.2,92885.5,91384.8,91651.7,406.85674046
1970-01-01 00:28:56.766000,91651.7,91789.8,90853.8,90857.7,186.68619125
1970-01-01 00:28:56.769600,90866.0,91351.7,90301.1,90745.8,236.98701037
1970-01-01 00:28:56.773200,90739.0,91777.0,90585.1,91127.9,184.40110913
1970-01-01 00:28:56.776800,91127.9,92303.8,89221.0,91823.6,450.4666039
1970-01-01 00:28:56.780400,91839.0,93087.5,91576.1,92127.6,427.48117676
1970-01-01 00:28:56.784000,92127.6,92281.7,91260.4,91337.0,208.20397913
1970-01-01 00:28:56.787600,91337.0,92291.5,91270.1,91979.0,142.95055016
1970-01-01 00:28:56.791200,91979.0,92401.0,91600.0,92087.6,121.32897403
1970-01-01 00:28:56.794800,92082.0,92533.6,91599.5,92306.7,112.60889293
1970-01-01 00:28:56.798400,92317.8,93778.0,91913.2,93568.7,154.63962703
1970-01-01 00:28:56.802000,93600.6,94524.7,93402.7,94206.3,342.10031021
1970-01-01 00:28:56.805600,94219.1,94721.5,94158.5,94403.6,110.51594247
1970-01-01 00:28:56.809200,94403.6,94600.0,94185.7,94525.7,93.91292223
1970-01-01 00:28:56.812800,94525.8,94874.7,94341.3,94469.8,80.98458585
1970-01-01 00:28:56.816400,94469.9,95000.0,94456.6,94829.9,141.76951864
1970-01-01 00:28:56.820000,94829.9,95273.7,94725.4,94886.3,89.64914787
1970-01-01 00:28:56.823600,94886.4,95111.9,94826.1,94860.6,43.18272179
1970-01-01 00:28:56.827200,94860.6,95148.2,94826.5,95115.0,34.25884656
1970-01-01 00:28:56.830800,95111.7,95477.7,94859.5,94906.1,205.96553029
1970-01-01 00:28:56.834400,94906.1,95024.9,94740.6,95024.9,55.03685302
1970-01-01 00:28:56.838000,95025.0,95164.5,94841.6,94852.6,43.67321348
1970-01-01 00:28:56.841600,94852.5,95804.4,94852.5,95495.7,100.52879371
1970-01-01 00:28:56.845200,95495.7,97378.5,95464.0,97170.0,208.44107543
1970-01-01 00:28:56.848800,97170.0,97198.0,96574.8,96672.3,109.78524515
1970-01-01 00:28:56.852400,96672.6,96689.6,96341.5,96548.0,73.80245617
1970-01-01 00:28:56.856000,96548.0,96706.8,95995.4,95995.4,128.5818914
1970-01-01 00:28:56.859600,95995.5,97258.6,95763.0,96337.5,187.78071798
1970-01-01 00:28:56.863200,96351.4,97246.5,96027.5,96286.8,124.31734683
1970-01-01 00:28:56.866800,96297.5,96975.6,96183.8,96465.5,104.6322322
1970-01-01 00:28:56.870400,96462.1,96462.1,95361.1,95741.9,258.27702502
1970-01-01 00:28:56.874000,95742.0,96549.9,95569.7,96540.3,105.26324563
1970-01-01 00:28:56.877600,96540.2,96959.0,96292.5,96777.4,98.18081658
1970-01-01 00:28:56.881200,96777.5,97082.9,96469.9,96540.0,80.84151358
1970-01-01 00:28:56.884800,96534.8,96927.7,96152.8,96499.8,99.88675441
1970-01-01 00:28:56.888400,96493.6,96682.1,96315.3,96482.6,45.64227248
1970-01-01 00:28:56.892000,96485.2,96739.9,96446.4,96688.4,28.43706382
1970-01-01 00:28:56.895600,96686.9,96779.3,96500.5,96565.3,18.68487166
