timestamp,open,high,low,close,volume
1970-01-01 00:28:56.748000,2.51149,2.5217,2.44467,2.45819,3374591.9812
1970-01-01 00:28:56.751600,2.45818,2.47655,2.44765,2.46151,1138877.88653208
1970-01-01 00:28:56.755200,2.46215,2.46378,2.41286,2.43799,1696905.9912448
1970-01-01 00:28:56.758800,2.4382,2.45312,2.412,2.44392,1419442.9166
1970-01-01 00:28:56.762400,2.44462,2.45229,2.41233,2.42503,1504594.79780086
1970-01-01 00:28:56.766000,2.42577,2.42619,2.33451,2.33871,4207690.04042852
1970-01-01 00:28:56.769600,2.33868,2.38968,2.33208,2.37719,6595971.74099828
1970-01-01 00:28:56.773200,2.37754,2.41433,2.37185,2.37952,5137188.67701377
1970-01-01 00:28:56.776800,2.37966,2.46172,2.33283,2.43152,5599420.85040842
1970-01-01 00:28:56.780400,2.43171,2.49757,2.41982,2.46684,4113340.51366967
1970-01-01 00:28:56.784000,2.46738,2.4955,2.44604,2.45292,2379236.30724109
1970-01-01 00:28:56.787600,2.45287,2.47769,2.43432,2.44578,2626126.6225
1970-01-01 00:28:56.791200,2.44559,2.46551,2.42462,2.45008,1372632.9872
1970-01-01 00:28:56.794800,2.45051,2.4822,2.43828,2.46321,2258143.22052
1970-01-01 00:28:56.798400,2.46274,2.51398,2.45065,2.50805,2873274.65665124
1970-01-01 00:28:56.802000,2.50994,2.54968,2.49379,2.53181,1882603.44539566
1970-01-01 00:28:56.805600,2.53228,2.55644,2.51932,2.53115,2072021.67162886
1970-01-01 00:28:56.809200,2.53124,2.53234,2.51472,2.52371,664214.82062027
1970-01-01 00:28:56.812800,2.52429,2.54642,2.51572,2.54439,1168946.594
1970-01-01 00:28:56.816400,2.54489,2.55431,2.53283,2.53744,1368750.6018
1970-01-01 00:28:56.820000,2.53752,2.55173,2.524,2.53301,1155908.18046055
1970-01-01 00:28:56.823600,2.53254,2.53789,2.52404,2.53364,539217.5506
1970-01-01 00:28:56.827200,2.53379,2.54467,2.52985,2.53969,628921.58867304
1970-01-01 00:28:56.830800,2.54,2.553,2.52352,2.52651,1399541.1755
1970-01-01 00:28:56.834400,2.52671,2.54102,2.52045,2.53171,788498.9639
1970-01-01 00:28:56.838000,2.53209,2.54074,2.51271,2.51556,629342.99733962
1970-01-01 00:28:56.841600,2.51591,2.55225,2.51591,2.54099,1054090.43152041
1970-01-01 00:28:56.845200,2.54125,2.58638,2.53973,2.57646,1851314.07488371
1970-01-01 00:28:56.848800,2.5783,2.60283,2.56386,2.59175,1898083.0837
1970-01-01 00:28:56.852400,2.59069,2.59144,2.56078,2.57544,1249524.68166451
1970-01-01 00:28:56.856000,2.57457,2.58018,2.55233,2.55288,729269.6088
1970-01-01 00:28:56.859600,2.55306,2.58763,2.54699,2.56539,1737926.0579
1970-01-01 00:28:56.863200,2.56549,2.59253,2.55374,2.57249,1307697.19090032
1970-01-01 00:28:56.866800,2.5725,2.59149,2.5682,2.57987,667054.7151
1970-01-01 00:28:56.870400,2.57934,2.61538,2.55295,2.61538,2222406.76
1970-01-01 00:28:56.874000,2.6153,2.67711,2.59833,2.65614,4900592.77954957
1970-01-01 00:28:56.877600,2.65641,2.70042,2.65388,2.68275,3206967.9773971
1970-01-01 00:28:56.881200,2.68276,2.69081,2.66363,2.66363,1596924.30492657
1970-01-01 00:28:56.884800,2.66363,2.67142,2.63652,2.64905,1720617.41997149
1970-01-01 00:28:56.888400,2.64774,2.67059,2.64471,2.67001,1261804.952443
1970-01-01 00:28:56.892000,2.67037,2.67966,2.65818,2.66814,1026852.0786
1970-01-01 00:28:56.895600,2.66807,2.67575,2.65954,2.66801,849424.2287
1970-01-01 00:28:56.899200,2.66721,2.68324,2.65016,2.67809,1001516.945
1970-01-01 00:28:56.902800,2.6754,2.81058,2.67118,2.79179,4644516.4884183
1970-01-01 00:28:56.906400,2.79327,2.87777,2.78145,2.84786,4446445.208111
1970-01-01 00:28:56.910000,2.84869,2.863,2.79525,2.83109,3972002.21129315
1970-01-01 00:28:56.913600,2.83237,2.83834,2.78381,2.80328,2497801.30157804
1970-01-01 00:28:56.917200,2.80422,2.85044,2.79793,2.84616,2049231.99234417
1970-01-01 00:28:56.920800,2.84641,2.86032,2.82586,2.84489,1979521.77376481
1970-01-01 00:28:56.924400,2.84511,2.89291,2.83605,2.8586,3207583.29595631
1970-01-01 00:28:56.928000,2.85941,2.87637,2.82733,2.84623,3743432.04621628
1970-01-01 00:28:56.931600,2.84646,2.86552,2.7928,2.80603,3530450.80391763
1970-01-01 00:28:56.935200,2.80405,2.84814,2.80405,2.81736,2117765.09351033
1970-01-01 00:28:56.938800,2.81764,2.82,2.71221,2.76108,6853744.3473
1970-01-01 00:28:56.942400,2.76105,2.77415,2.72715,2.76581,3129554.97010014
1970-01-01 00:28:56.946000,2.76551,2.88922,2.76534,2.86221,6628270.89794333
1970-01-01 00:28:56.949600,2.86029,2.87743,2.82646,2.86483,4349133.3983
1970-01-01 00:28:56.953200,2.86501,3.0289,2.84704,2.9698,10829937.54553237
1970-01-01 00:28:56.956800,2.96931,3.00602,2.885,2.8988,5613316.38803234
1970-01-01 00:28:56.960400,2.89854,2.92493,2.87153,2.89645,3950758.27647563
1970-01-01 00:28:56.964000,2.89646,2.95,2.8948,2.94775,2092834.817
1970-01-01 00:28:56.967600,2.94816,2.96926,2.9299,2.9461,3296086.02601437
1970-01-01 00:28:56.971200,2.94662,2.97644,2.93512,2.96925,2690641.916
1970-01-01 00:28:56.974800,2.97,3.06815,2.96665,3.04937,5892263.52021259
1970-01-01 00:28:56.978400,3.04667,3.09868,3.01934,3.08152,4016571.91892645
1970-01-01 00:28:56.982000,3.0823,3.19997,3.07578,3.14194,7248292.17397304
1970-01-01 00:28:56.985600,3.14317,3.15072,2.92225,3.00096,8551893.65247251
1970-01-01 00:28:56.989200,3.00097,3.08409,3.0,3.07443,3600438.44800992
1970-01-01 00:28:56.992800,3.0731,3.08621,3.02566,3.04013,2329299.43366628
1970-01-01 00:28:56.996400,3.04012,3.057,2.98376,3.04029,2074679.74700489
1970-01-01 00:28:57.000000,3.04087,3.08384,3.03954,3.07519,1985639.9585428
1970-01-01 00:28:57.003600,3.07435,3.07672,3.04989,3.05416,1434489.18609917
1970-01-01 00:28:57.007200,3.05386,3.12227,3.04632,3.12227,2331025.29893286
1970-01-01 00:28:57.010800,3.12228,3.14979,3.08917,3.09117,3667467.08452437
1970-01-01 00:28:57.014400,3.09067,3.11465,3.04633,3.07876,3366783.88397119
1970-01-01 00:28:57.018000,3.07784,3.0868,3.02811,3.07427,2905953.32389728
1970-01-01 00:28:57.021600,3.07423,3.11195,3.06972,3.11045,1889870.92408
1970-01-01 00:28:57.025200,3.11136,3.21312,3.08849,3.19762,10387707.6144767
1970-01-01 00:28:57.028800,3.19574,3.34661,3.16161,3.33882,8278839.27098322
1970-01-01 00:28:57.032400,3.33908,3.38824,3.25586,3.2964,8467598.81105763
1970-01-01 00:28:57.036000,3.29648,3.36512,3.16682,3.21857,8916295.0181104
1970-01-01 00:28:57.039600,3.21747,3.33047,3.21468,3.30792,5926664.01589986
1970-01-01 00:28:57.043200,3.30793,3.40239,3.30456,3.38056,3961092.16615473
1970-01-01 00:28:57.046800,3.38,3.38662,3.31969,3.35157,3822357.91259338
1970-01-01 00:28:57.050400,3.35207,3.37009,3.32003,3.3502,2497581.96965581
1970-01-01 00:28:57.054000,3.35128,3.39091,3.32395,3.34887,2667404.85705592
1970-01-01 00:28:57.057600,3.34918,3.34997,3.25717,3.29108,4816059.7031
1970-01-01 00:28:57.061200,3.29183,3.307,3.24405,3.29288,2714551.93224849
1970-01-01 00:28:57.064800,3.29214,3.29874,3.2,3.22666,4026226.834255
1970-01-01 00:28:57.068400,3.2253,3.25668,3.16484,3.24503,3659685.26864879
1970-01-01 00:28:57.072000,3.24476,3.29191,3.24476,3.27336,3350609.84253239
1970-01-01 00:28:57.075600,3.27404,3.29347,3.2559,3.2809,1650304.6589
1970-01-01 00:28:57.079200,3.2809,3.34935,3.2789,3.34553,2209568.3799
1970-01-01 00:28:57.082800,3.3453,3.34727,3.29618,3.30801,1567985.57354352
1970-01-01 00:28:57.086400,3.308,3.31901,3.28455,3.30857,1081484.54868858
1970-01-01 00:28:57.090000,3.30897,3.35234,3.30807,3.32557,2525241.26018698
1970-01-01 00:28:57.093600,3.32496,3.34371,3.30836,3.34179,1773126.01123875
1970-01-01 00:28:57.097200,3.34108,3.345,3.29423,3.30287,1847402.8844
1970-01-01 00:28:57.100800,3.30304,3.32,3.23316,3.26515,3420855.36516518
1970-01-01 00:28:57.104400,3.26599,3.28238,3.22649,3.27588,2619574.6434733
1970-01-01 00:28:57.108000,3.2756,3.30185,3.27292,3.29359,2284959.624
1970-01-01 00:28:57.111600,3.29354,3.3272,3.28725,3.29873,2863065.32247808
1970-01-01 00:28:57.115200,3.29909,3.29909,3.23599,3.2385,3951785.92061082
1970-01-01 00:28:57.118800,3.23959,3.26046,3.21004,3.23915,3639338.9487
1970-01-01 00:28:57.122400,3.2392,3.26899,3.22201,3.25498,4152187.21967784
1970-01-01 00:28:57.126000,3.25498,3.26528,3.17603,3.1993,5092339.952908
1970-01-01 00:28:57.129600,3.20042,3.26,3.19793,3.24212,4376459.55334598
1970-01-01 00:28:57.133200,3.24205,3.25489,3.17503,3.1876,4202949.85904633
1970-01-01 00:28:57.136800,3.18759,3.214,3.17614,3.20433,2831844.9753
1970-01-01 00:28:57.140400,3.20414,3.24832,3.2039,3.23443,3201939.58448059
1970-01-01 00:28:57.144000,3.23499,3.28961,3.22631,3.26572,3780228.79239429
1970-01-01 00:28:57.147600,3.26541,3.29481,3.26095,3.27846,3486616.74614952
1970-01-01 00:28:57.151200,3.27862,3.28985,3.26376,3.26925,2091962.0683844
1970-01-01 00:28:57.154800,3.26925,3.31894,3.25298,3.29258,3218513.1311
1970-01-01 00:28:57.158400,3.29259,3.29925,3.2427,3.25145,3285557.4896
1970-01-01 00:28:57.162000,3.2517,3.25319,3.21965,3.24751,2666394.65390122
1970-01-01 00:28:57.165600,3.24752,3.2885,3.24748,3.27144,2459569.2983
1970-01-01 00:28:57.169200,3.27144,3.27949,3.198,3.2395,3614969.45637298
1970-01-01 00:28:57.172800,3.2395,3.24735,3.18584,3.20413,3182605.4774
1970-01-01 00:28:57.176400,3.20407,3.21786,3.07258,3.09405,6601307.75849745
1970-01-01 00:28:57.180000,3.09368,3.16078,3.09338,3.14839,4290642.35243474
1970-01-01 00:28:57.183600,3.14838,3.15879,3.09707,3.11693,3022393.9761
1970-01-01 00:28:57.187200,3.11693,3.13973,3.065,3.13489,4537889.20462716
1970-01-01 00:28:57.190800,3.1351,3.14489,3.09717,3.12705,3140492.45146546
1970-01-01 00:28:57.194400,3.12735,3.13627,3.05773,3.10468,3486540.52742801
1970-01-01 00:28:57.198000,3.10515,3.18394,3.09955,3.17313,4187349.76867804
1970-01-01 00:28:57.201600,3.17337,3.18342,3.1541,3.16875,2969795.97354381
1970-01-01 00:28:57.205200,3.16874,3.24852,3.15969,3.24159,3696876.78660997
1970-01-01 00:28:57.208800,3.242,3.24255,3.19538,3.19972,2998725.9176953
1970-01-01 00:28:57.212400,3.19975,3.22086,3.17424,3.17608,3140054.18831404
1970-01-01 00:28:57.216000,3.17757,3.18644,3.13312,3.14363,3756296.53102022
1970-01-01 00:28:57.219600,3.14289,3.18983,3.14216,3.15534,2825129.6756
1970-01-01 00:28:57.223200,3.15533,3.20688,3.14921,3.18111,2626084.2295
1970-01-01 00:28:57.226800,3.18081,3.21816,3.17139,3.21186,2763785.8157
1970-01-01 00:28:57.230400,3.21184,3.21608,3.17065,3.20661,2193776.5898
1970-01-01 00:28:57.234000,3.20646,3.23215,3.19681,3.1985,2504486.91148512
1970-01-01 00:28:57.237600,3.1982,3.23399,3.19581,3.21958,2418011.3842239
1970-01-01 00:28:57.241200,3.22002,3.28991,3.20674,3.26982,3680532.77203754
1970-01-01 00:28:57.244800,3.26991,3.27536,3.22475,3.26882,3265358.17641628
1970-01-01 00:28:57.248400,3.26884,3.29401,3.24376,3.28053,2940594.12487898
1970-01-01 00:28:57.252000,3.2795,3.28847,3.24957,3.25571,2851672.69700137
1970-01-01 00:28:57.255600,3.25576,3.26605,3.2322,3.25084,2704419.53235504
1970-01-01 00:28:57.259200,3.25095,3.25333,3.18041,3.18318,3601052.63582256
1970-01-01 00:28:57.262800,3.18333,3.2083,3.17148,3.20349,2547730.6128
1970-01-01 00:28:57.266400,3.20349,3.22397,3.19901,3.20239,2004788.4486
1970-01-01 00:28:57.270000,3.20231,3.208,3.17168,3.18208,2438001.41179862
1970-01-01 00:28:57.273600,3.18197,3.18197,3.11116,3.12804,4553099.30622883
1970-01-01 00:28:57.277200,3.12773,3.14349,3.05009,3.13664,9018678.18250654
1970-01-01 00:28:57.280800,3.13605,3.13946,3.10456,3.11669,3387975.97735067
1970-01-01 00:28:57.284400,3.1167,3.12203,3.03543,3.05455,4813065.5239
1970-01-01 00:28:57.288000,3.05402,3.11283,3.05368,3.10904,3893854.13141699
1970-01-01 00:28:57.291600,3.10954,3.13632,3.0974,3.13596,1860277.17367187
1970-01-01 00:28:57.295200,3.13595,3.15594,3.1151,3.14073,2619352.5922
1970-01-01 00:28:57.298800,3.14048,3.16121,3.115,3.14788,3379875.31896164
1970-01-01 00:28:57.302400,3.1474,3.17777,3.1166,3.14797,2752503.85520082
1970-01-01 00:28:57.306000,3.14741,3.16696,3.12781,3.1597,1474467.3919
1970-01-01 00:28:57.309600,3.15933,3.17324,3.14527,3.16898,1586278.8051
1970-01-01 00:28:57.313200,3.16893,3.22641,3.15993,3.22283,1579931.5915
1970-01-01 00:28:57.316800,3.22466,3.23835,3.17895,3.18449,2706489.43167756
1970-01-01 00:28:57.320400,3.18471,3.18715,3.06326,3.0643,7020977.1698
1970-01-01 00:28:57.324000,3.0638,3.13391,2.91,3.04973,10156831.2450311
1970-01-01 00:28:57.327600,3.04846,3.04847,2.82736,2.95695,10211352.71250317
1970-01-01 00:28:57.331200,2.95672,3.01482,2.90949,2.92963,6782983.00386026
1970-01-01 00:28:57.334800,2.92963,3.03577,2.92905,2.98625,4229271.1091
1970-01-01 00:28:57.338400,2.98753,3.11955,2.98346,3.08693,4317758.59198617
1970-01-01 00:28:57.342000,3.08727,3.13327,3.07033,3.11339,3375314.41490997
1970-01-01 00:28:57.345600,3.11256,3.14559,3.07479,3.10167,2353319.1407
1970-01-01 00:28:57.349200,3.10226,3.12763,3.07826,3.1058,1880127.6328
1970-01-01 00:28:57.352800,3.10682,3.22328,3.08757,3.17515,3318833.8815
1970-01-01 00:28:57.356400,3.17328,3.25636,3.17075,3.20094,4643184.54710792
1970-01-01 00:28:57.360000,3.20088,3.29858,3.19831,3.26726,3589777.03741361
1970-01-01 00:28:57.363600,3.26743,3.29294,3.23023,3.25567,4018314.57150081
1970-01-01 00:28:57.367200,3.25528,3.34439,3.24225,3.3196,3342276.37510627
1970-01-01 00:28:57.370800,3.31879,3.33055,3.27773,3.32647,2546355.1026
1970-01-01 00:28:57.374400,3.32636,3.35426,3.20806,3.2495,5306112.38810242
1970-01-01 00:28:57.378000,3.24964,3.30617,3.24063,3.29442,3177557.02850749
1970-01-01 00:28:57.381600,3.29534,3.35591,3.26171,3.35355,4082425.89904037
1970-01-01 00:28:57.385200,3.35327,3.36991,3.25544,3.27153,5480152.43485793
1970-01-01 00:28:57.388800,3.27254,3.32207,3.22581,3.31242,4524646.1957673
1970-01-01 00:28:57.392400,3.31241,3.31545,3.0,3.13542,16699346.72947137
1970-01-01 00:28:57.396000,3.13687,3.2003,3.12044,3.19015,2554099.54269178
1970-01-01 00:28:57.399600,3.19011,3.19551,3.13633,3.15222,1944023.89342896
1970-01-01 00:28:57.403200,3.15196,3.16563,3.0903,3.1551,2544311.38430317
1970-01-01 00:28:57.406800,3.15375,3.17891,3.06477,3.07618,2933503.61340001
1970-01-01 00:28:57.410400,3.07624,3.15957,3.0315,3.14434,3316754.90468835
1970-01-01 00:28:57.414000,3.14702,3.15392,3.08316,3.10632,1804649.86637921
1970-01-01 00:28:57.417600,3.10669,3.16013,3.07645,3.13311,2223477.3916
1970-01-01 00:28:57.421200,3.13457,3.19243,3.08587,3.09277,2495640.5225
1970-01-01 00:28:57.424800,3.09392,3.136,3.06407,3.12202,2322094.1045
1970-01-01 00:28:57.428400,3.12202,3.14067,3.0903,3.10375,1531232.4791
1970-01-01 00:28:57.432000,3.10374,3.10374,3.04391,3.08835,2603548.3753
1970-01-01 00:28:57.435600,3.08736,3.10331,3.02568,3.03776,1952950.5131472
1970-01-01 00:28:57.439200,3.03888,3.08289,3.01425,3.05131,2450895.8155
1970-01-01 00:28:57.442800,3.05129,3.0946,3.03751,3.06951,1938474.6777
1970-01-01 00:28:57.446400,3.06941,3.09523,3.04478,3.07815,1720956.2928671
1970-01-01 00:28:57.450000,3.07879,3.11395,3.06206,3.09719,1862765.89190816
1970-01-01 00:28:57.453600,3.09717,3.11588,3.08236,3.10694,1512649.9685
1970-01-01 00:28:57.457200,3.10663,3.12293,3.08236,3.11115,1561769.4095
1970-01-01 00:28:57.460800,3.11143,3.15374,3.104,3.13022,1714971.78018488
1970-01-01 00:28:57.464400,3.13014,3.14964,3.11406,3.13508,1660586.0094
1970-01-01 00:28:57.468000,3.13508,3.14996,3.09332,3.1019,2184887.55571505
1970-01-01 00:28:57.471600,3.10145,3.13357,3.07901,3.12166,1412835.04562818
1970-01-01 00:28:57.475200,3.12123,3.19086,3.11853,3.17488,2483017.42762292
1970-01-01 00:28:57.478800,3.17484,3.23177,3.16819,3.226,2098743.8133
1970-01-01 00:28:57.482400,3.22455,3.2451,3.19284,3.21009,3538621.05376858
1970-01-01 00:28:57.486000,3.21028,3.21075,3.17673,3.20065,1921069.74789063
1970-01-01 00:28:57.489600,3.20102,3.20335,3.17804,3.19767,1516262.4815
1970-01-01 00:28:57.493200,3.19768,3.20082,3.17121,3.18333,2087451.16257146
1970-01-01 00:28:57.496800,3.18367,3.18831,3.16215,3.1706,1554313.10748866
1970-01-01 00:28:57.500400,3.1706,3.17436,3.14096,3.1741,1530082.0134
1970-01-01 00:28:57.504000,3.17393,3.2,3.16442,3.1952,1240461.0113
1970-01-01 00:28:57.507600,3.19641,3.20707,3.18178,3.19318,911809.0136
1970-01-01 00:28:57.511200,3.19306,3.1968,3.1736,3.1906,1133785.04766087
1970-01-01 00:28:57.514800,3.19016,3.19132,3.16801,3.17742,1130430.2791
1970-01-01 00:28:57.518400,3.17723,3.18122,3.14997,3.16465,1255709.8963
1970-01-01 00:28:57.522000,3.16493,3.17999,3.16,3.16045,1397930.0828
1970-01-01 00:28:57.525600,3.16009,3.19043,3.15699,3.16686,1307592.69960076
1970-01-01 00:28:57.529200,3.16758,3.17827,3.15247,3.17133,1448521.36621551
1970-01-01 00:28:57.532800,3.17162,3.17379,3.14139,3.17102,1546541.11136369
1970-01-01 00:28:57.536400,3.17129,3.175,3.15237,3.16927,1326843.9732228
1970-01-01 00:28:57.540000,3.16899,3.17,3.14832,3.16548,1006544.4722
1970-01-01 00:28:57.543600,3.16552,3.23468,3.16091,3.23322,2080183.27654095
1970-01-01 00:28:57.547200,3.2347,3.26178,3.225,3.2265,1846724.92219261
1970-01-01 00:28:57.550800,3.22646,3.22781,3.16519,3.17891,1719454.67082728
1970-01-01 00:28:57.554400,3.1793,3.2008,3.1572,3.17564,1764347.3201
1970-01-01 00:28:57.558000,3.17617,3.19481,3.15228,3.1623,2080843.90879315
1970-01-01 00:28:57.561600,3.16253,3.16987,3.1415,3.16614,1420497.447
1970-01-01 00:28:57.565200,3.16545,3.19368,3.16214,3.18765,1439447.20857511
1970-01-01 00:28:57.568800,3.18768,3.19337,3.12719,3.14142,2526472.4525
1970-01-01 00:28:57.572400,3.14226,3.26589,3.14076,3.22419,4283572.9294
1970-01-01 00:28:57.576000,3.22349,3.285,3.20854,3.21848,3178375.32445927
1970-01-01 00:28:57.579600,3.21838,3.22708,3.1664,3.16978,2000578.5608393
1970-01-01 00:28:57.583200,3.17015,3.19598,3.15435,3.16435,1001114.7987
1970-01-01 00:28:57.586800,3.16581,3.17999,3.15083,3.17999,1263269.9019
1970-01-01 00:28:57.590400,3.18,3.18285,3.16094,3.1639,994731.4491
1970-01-01 00:28:57.594000,3.16373,3.17521,3.14305,3.15272,1253189.4055
1970-01-01 00:28:57.597600,3.15294,3.15587,3.116,3.14737,1441531.56475421
1970-01-01 00:28:57.601200,3.14764,3.16947,3.13995,3.15228,1136431.7064
1970-01-01 00:28:57.604800,3.1525,3.15555,3.10562,3.11442,970956.05283571
1970-01-01 00:28:57.608400,3.11383,3.14325,3.11383,3.13975,942857.04512624
1970-01-01 00:28:57.612000,3.1399,3.14789,3.12035,3.12301,934602.20228727
1970-01-01 00:28:57.615600,3.12302,3.13254,3.10001,3.12977,1323486.3828
1970-01-01 00:28:57.619200,3.12974,3.13245,3.09263,3.10195,1279675.8696
1970-01-01 00:28:57.622800,3.10196,3.11888,3.08234,3.09242,1042666.791
1970-01-01 00:28:57.626400,3.09253,3.10563,3.07584,3.08836,987392.68685718
1970-01-01 00:28:57.630000,3.0887,3.09395,3.06189,3.0852,1288142.7202
1970-01-01 00:28:57.633600,3.08535,3.08603,3.05,3.05364,1481126.87992089
1970-01-01 00:28:57.637200,3.05355,3.10077,3.03778,3.08576,1719882.38501572
1970-01-01 00:28:57.640800,3.08575,3.16464,3.07729,3.15371,2355088.2885
1970-01-01 00:28:57.644400,3.15204,3.16189,3.09403,3.13444,2066592.57412921
1970-01-01 00:28:57.648000,3.13524,3.18458,3.1186,3.12387,2080659.79231095
1970-01-01 00:28:57.651600,3.12382,3.13269,3.09271,3.12594,1648795.41595729
1970-01-01 00:28:57.655200,3.12607,3.12909,3.09296,3.09319,1416537.80257098
1970-01-01 00:28:57.658800,3.09377,3.09596,3.05867,3.08022,1591524.29288603
1970-01-01 00:28:57.662400,3.07964,3.175,3.07245,3.0989,4418103.4749
1970-01-01 00:28:57.666000,3.0978,3.10357,3.05764,3.07879,1957184.84086851
1970-01-01 00:28:57.669600,3.07972,3.12878,3.072,3.12,1354182.1846
1970-01-01 00:28:57.673200,3.12,3.14542,3.11445,3.11879,1502025.03820452
1970-01-01 00:28:57.676800,3.11914,3.1225,3.07683,3.07981,1724180.4909
1970-01-01 00:28:57.680400,3.07945,3.10316,3.06726,3.07472,1090011.62603209
1970-01-01 00:28:57.684000,3.07497,3.08273,3.05513,3.0552,1269453.6934
1970-01-01 00:28:57.687600,3.05512,3.13308,3.05443,3.12183,1532661.69765261
1970-01-01 00:28:57.691200,3.12169,3.16358,3.11299,3.16054,1617215.8765
1970-01-01 00:28:57.694800,3.16045,3.1736,3.14599,3.17133,1111338.52006898
1970-01-01 00:28:57.698400,3.17225,3.175,3.1487,3.14992,1282342.6212743
1970-01-01 00:28:57.702000,3.15009,3.16986,3.14322,3.1658,1256413.58268744
1970-01-01 00:28:57.705600,3.16571,3.1814,3.16173,3.17981,1267259.1425
1970-01-01 00:28:57.709200,3.17928,3.19464,3.17208,3.1816,1569292.973141
